frontend-1  | 2026-04-18T05:48:03.211861575Z 172.19.0.1 - - [18/Apr/2026:05:48:03 +0000] "GET / HTTP/1.1" 200 3077 "-" "node" "-"
backend-1   | 2026-04-18T05:48:57.217849981Z     logicalSessionTimeoutMinutes: null
backend-1   | 2026-04-18T05:48:57.217850705Z   },
backend-1   | 2026-04-18T05:48:57.217851388Z   code: undefined,
backend-1   | 2026-04-18T05:48:57.217852100Z   [cause]: MongoNetworkError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:57.217852896Z       at Socket.<anonymous> (/app/node_modules/mongodb/lib/cmap/connect.js:286:44)
backend-1   | 2026-04-18T05:48:57.217853739Z       at Object.onceWrapper (node:events:632:26)
backend-1   | 2026-04-18T05:48:57.217854604Z       at Socket.emit (node:events:517:28)
backend-1   | 2026-04-18T05:48:57.217855309Z       at emitErrorNT (node:internal/streams/destroy:151:8)
backend-1   | 2026-04-18T05:48:57.217856059Z       at emitErrorCloseNT (node:internal/streams/destroy:116:3)
backend-1   | 2026-04-18T05:48:57.217856787Z       at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
backend-1   | 2026-04-18T05:48:57.217857549Z     errorLabelSet: Set(1) { 'ResetPool' },
backend-1   | 2026-04-18T05:48:57.217858260Z     beforeHandshake: false,
backend-1   | 2026-04-18T05:48:57.217858997Z     [cause]: Error: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:57.217859701Z         at GetAddrInfoReqWrap.onlookupall [as oncomplete] (node:dns:118:26) {
backend-1   | 2026-04-18T05:48:57.217860449Z       errno: -3001,
backend-1   | 2026-04-18T05:48:57.217861146Z       code: 'EAI_AGAIN',
backend-1   | 2026-04-18T05:48:57.217861866Z       syscall: 'getaddrinfo',
backend-1   | 2026-04-18T05:48:57.217862845Z       hostname: 'mongodb'
backend-1   | 2026-04-18T05:48:57.217863548Z     }
backend-1   | 2026-04-18T05:48:57.217864234Z   }
backend-1   | 2026-04-18T05:48:57.217864922Z }
backend-1   | 2026-04-18T05:48:57.217989238Z getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:59.217648320Z Error searching products: MongoServerSelectionError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:59.217661165Z     at Topology.selectServer (/app/node_modules/mongodb/lib/sdam/topology.js:326:38)
backend-1   | 2026-04-18T05:48:59.217662341Z     at runNextTicks (node:internal/process/task_queues:60:5)
backend-1   | 2026-04-18T05:48:59.217663204Z     at listOnTimeout (node:internal/timers:538:9)
backend-1   | 2026-04-18T05:48:59.217664012Z     at process.processTimers (node:internal/timers:512:7)
backend-1   | 2026-04-18T05:48:59.217665265Z     at async tryOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:145:18)
backend-1   | 2026-04-18T05:48:59.217666115Z     at async executeOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:75:16)
backend-1   | 2026-04-18T05:48:59.217666949Z     at async FindCursor._initialize (/app/node_modules/mongodb/lib/cursor/find_cursor.js:61:26)
backend-1   | 2026-04-18T05:48:59.217667764Z     at async FindCursor.cursorInit (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:633:27)
backend-1   | 2026-04-18T05:48:59.217668570Z     at async FindCursor.fetchBatch (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:667:13)
backend-1   | 2026-04-18T05:48:59.217669405Z     at async FindCursor.next (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:347:17) {
backend-1   | 2026-04-18T05:48:59.217670228Z   errorLabelSet: Set(0) {},
backend-1   | 2026-04-18T05:48:59.217671015Z   reason: TopologyDescription {
backend-1   | 2026-04-18T05:48:59.217671758Z     type: 'Single',
backend-1   | 2026-04-18T05:48:59.217672502Z     servers: Map(1) { 'mongodb:27017' => [ServerDescription] },
backend-1   | 2026-04-18T05:48:59.217673503Z     stale: false,
backend-1   | 2026-04-18T05:48:59.217674226Z     compatible: true,
backend-1   | 2026-04-18T05:48:59.217675000Z     heartbeatFrequencyMS: 10000,
backend-1   | 2026-04-18T05:48:59.217675791Z     localThresholdMS: 15,
backend-1   | 2026-04-18T05:48:59.217676521Z     setName: null,
backend-1   | 2026-04-18T05:48:59.217677238Z     maxElectionId: null,
backend-1   | 2026-04-18T05:48:59.217677967Z     maxSetVersion: null,
backend-1   | 2026-04-18T05:48:59.217678691Z     commonWireVersion: 0,
backend-1   | 2026-04-18T05:48:59.217681910Z     logicalSessionTimeoutMinutes: null
backend-1   | 2026-04-18T05:48:59.217682755Z   },
backend-1   | 2026-04-18T05:48:59.217683498Z   code: undefined,
backend-1   | 2026-04-18T05:48:59.217684262Z   [cause]: MongoNetworkError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:59.217685089Z       at Socket.<anonymous> (/app/node_modules/mongodb/lib/cmap/connect.js:286:44)
backend-1   | 2026-04-18T05:48:59.217686006Z       at Object.onceWrapper (node:events:632:26)
backend-1   | 2026-04-18T05:48:59.217686786Z       at Socket.emit (node:events:517:28)
backend-1   | 2026-04-18T05:48:59.217687535Z       at emitErrorNT (node:internal/streams/destroy:151:8)
backend-1   | 2026-04-18T05:48:59.217688310Z       at emitErrorCloseNT (node:internal/streams/destroy:116:3)
backend-1   | 2026-04-18T05:48:59.217689099Z       at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
backend-1   | 2026-04-18T05:48:59.217689894Z     errorLabelSet: Set(1) { 'ResetPool' },
backend-1   | 2026-04-18T05:48:59.217690651Z     beforeHandshake: false,
backend-1   | 2026-04-18T05:48:59.217692394Z     [cause]: Error: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:59.217693202Z         at GetAddrInfoReqWrap.onlookupall [as oncomplete] (node:dns:118:26) {
backend-1   | 2026-04-18T05:48:59.217694016Z       errno: -3001,
backend-1   | 2026-04-18T05:48:59.217694762Z       code: 'EAI_AGAIN',
backend-1   | 2026-04-18T05:48:59.217695529Z       syscall: 'getaddrinfo',
backend-1   | 2026-04-18T05:48:59.217696481Z       hostname: 'mongodb'
backend-1   | 2026-04-18T05:48:59.217697258Z     }
backend-1   | 2026-04-18T05:48:59.217698138Z   }
backend-1   | 2026-04-18T05:48:59.217698869Z }
backend-1   | 2026-04-18T05:48:59.217732885Z getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:59.217973230Z Error tracking order: MongoServerSelectionError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:59.217974648Z     at Topology.selectServer (/app/node_modules/mongodb/lib/sdam/topology.js:326:38)
backend-1   | 2026-04-18T05:48:59.217975513Z     at async tryOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:145:18)
backend-1   | 2026-04-18T05:48:59.217976360Z     at async executeOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:75:16)
backend-1   | 2026-04-18T05:48:59.217977204Z     at async FindCursor._initialize (/app/node_modules/mongodb/lib/cursor/find_cursor.js:61:26)
backend-1   | 2026-04-18T05:48:59.217978019Z     at async FindCursor.cursorInit (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:633:27)
backend-1   | 2026-04-18T05:48:59.217978895Z     at async FindCursor.fetchBatch (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:667:13)
backend-1   | 2026-04-18T05:48:59.217979730Z     at async FindCursor.next (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:347:17)
backend-1   | 2026-04-18T05:48:59.217980542Z     at async Collection.findOne (/app/node_modules/mongodb/lib/collection.js:277:21)
backend-1   | 2026-04-18T05:48:59.217981339Z     at async model.Query._findOne (/app/node_modules/mongoose/lib/query.js:2687:15)
backend-1   | 2026-04-18T05:48:59.217982128Z     at async model.Query.exec (/app/node_modules/mongoose/lib/query.js:4604:63) {
backend-1   | 2026-04-18T05:48:59.217982920Z   errorLabelSet: Set(0) {},
backend-1   | 2026-04-18T05:48:59.217983710Z   reason: TopologyDescription {
backend-1   | 2026-04-18T05:48:59.217984477Z     type: 'Single',
backend-1   | 2026-04-18T05:48:59.217985214Z     servers: Map(1) { 'mongodb:27017' => [ServerDescription] },
backend-1   | 2026-04-18T05:48:59.217986046Z     stale: false,
backend-1   | 2026-04-18T05:48:59.217986783Z     compatible: true,
backend-1   | 2026-04-18T05:48:59.217987564Z     heartbeatFrequencyMS: 10000,
backend-1   | 2026-04-18T05:48:59.217988319Z     localThresholdMS: 15,
backend-1   | 2026-04-18T05:48:59.217989044Z     setName: null,
backend-1   | 2026-04-18T05:48:59.217989781Z     maxElectionId: null,
backend-1   | 2026-04-18T05:48:59.217990505Z     maxSetVersion: null,
backend-1   | 2026-04-18T05:48:59.217991487Z     commonWireVersion: 0,
backend-1   | 2026-04-18T05:48:59.217992226Z     logicalSessionTimeoutMinutes: null
backend-1   | 2026-04-18T05:48:59.217995382Z   },
backend-1   | 2026-04-18T05:48:59.217996186Z   code: undefined,
backend-1   | 2026-04-18T05:48:59.217996925Z   [cause]: MongoNetworkError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:59.217997741Z       at Socket.<anonymous> (/app/node_modules/mongodb/lib/cmap/connect.js:286:44)
backend-1   | 2026-04-18T05:48:59.217998585Z       at Object.onceWrapper (node:events:632:26)
backend-1   | 2026-04-18T05:48:59.217999349Z       at Socket.emit (node:events:517:28)
backend-1   | 2026-04-18T05:48:59.218000125Z       at emitErrorNT (node:internal/streams/destroy:151:8)
backend-1   | 2026-04-18T05:48:59.218000891Z       at emitErrorCloseNT (node:internal/streams/destroy:116:3)
backend-1   | 2026-04-18T05:48:59.218001668Z       at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
backend-1   | 2026-04-18T05:48:59.218002464Z     errorLabelSet: Set(1) { 'ResetPool' },
backend-1   | 2026-04-18T05:48:59.218003224Z     beforeHandshake: false,
backend-1   | 2026-04-18T05:48:59.218003954Z     [cause]: Error: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:59.218004740Z         at GetAddrInfoReqWrap.onlookupall [as oncomplete] (node:dns:118:26) {
backend-1   | 2026-04-18T05:48:59.218005689Z       errno: -3001,
backend-1   | 2026-04-18T05:48:59.218006441Z       code: 'EAI_AGAIN',
backend-1   | 2026-04-18T05:48:59.218007191Z       syscall: 'getaddrinfo',
backend-1   | 2026-04-18T05:48:59.218007963Z       hostname: 'mongodb'
backend-1   | 2026-04-18T05:48:59.218008731Z     }
backend-1   | 2026-04-18T05:48:59.218009441Z   }
backend-1   | 2026-04-18T05:48:59.218010156Z }
